,n_uhc,n_upc,year,yweight,resid,region,age,sex,ppinc_1,nummonth,educat,healthev,weight,height,sport,smoker,htype,hsize,ch0_5,ch6_12,ch13_17,elder,inc_1,inc_2,inc_3,inc_4,inc_5,inc_6,inc_7,inc_8,inc_9,inc_10,inc_11,cashinc,inkind,privlg,totalinc,exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_6_1,exp_6_2,exp_7,exp_8,exp_9,exp_10,exp_11,exp_12,exp_13,exp_14,exp_15,exp_16,exp_17,exp_17_1,exp_18,exp_19,exp_20,exp_21,exp_22,exp_23,exp_24,exp_25,exp_26,totalexp,hh_blint,hh_int1,hh_int2,hh_int3,hh_int4,bmi,savings
3026,1681.0,1.0,2017.0,260,Rural,Vitebsk oblast,34.0,Male,921.6316666666667,12.0,Vocational school,Good,84.0,186.0,"Yes, in free time",No,2 and more adults with children,5.0,2.0,1.0,0.0,0.0,1248.6816666666668,0.0,0.0,0.0,107.72749999999999,0.0,0.0,45.0,0.0,0.0,0.0,1401.4091666666668,37.39085,113.17916666666665,1551.9791833333334,565.7266666666667,75.8625,38.530833333333334,15.715833333333332,0.0,90.0825,0.0,89.40416666666667,60.44083333333334,0.0,0.8333333333333334,18.791666666666668,122.3725,333.3333333333333,63.74916666666667,68.76083333333332,63.709999999999994,46.211666666666666,86.83333333333331,86.83333333333331,19.426666666666666,61.96000000000001,1.3333333333333333,100.0,0.0,2.5,7.2250000000000005,6.25,0.0,1849.65,1.0,1.0,1.0,1.0,1.0,24.280263614290668,-297.6708166666667
9344,5197.0,2.0,2017.0,830,Rural,Minsk oblast,42.0,Male,0.0,0.0,Vocational school,Good,115.0,176.0,No,Yes,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,378.6666666666667,0.0,3.8333333333333335,0.0,210.5,0.0,0.0,1.675,594.6750000000001,71.55393541666666,1.375,667.6039354166667,346.2545833333334,0.0,18.475,7.458333333333333,0.0,66.20083333333334,0.0,66.20083333333334,50.17166666666667,0.0,45.89333333333333,18.33,0.0,0.0,28.855,30.311666666666667,0.0,0.0,0.715,0.715,11.684166666666666,8.685,7.054166666666666,0.0,0.0,0.0,0.0,37.833333333333336,0.0,677.9220833333334,1.0,1.0,1.0,1.0,1.0,37.12551652892562,-10.318147916666703
1868,1016.0,1.0,2017.0,530,Large city,Vitebsk oblast,48.0,Female,901.6383333333333,12.0,"Higher education, After Higher education","Not very good, but not bad",68.0,158.0,No,Yes,Household without children,2.0,0.0,0.0,0.0,0.0,901.6383333333333,0.0,5.0,0.0,0.0,0.0,0.0,24.583333333333336,0.0,0.0,0.0,931.2216666666666,22.239397916666665,0.0,953.4610645833334,317.24208333333326,70.29916666666666,56.654999999999994,28.253333333333337,1.2841666666666667,55.68083333333334,0.0,50.68083333333334,17.014166666666668,0.0,40.2125,44.395833333333336,0.0,0.0,62.82833333333333,87.16583333333332,148.25,0.0,7.106666666666667,7.106666666666667,59.276666666666664,27.328333333333333,0.0,33.333333333333336,6.0,1.1666666666666665,0.0,6.75,0.0,1070.2429166666666,1.0,1.0,1.0,1.0,1.0,27.239224483255885,-116.7818520833332
2095,1145.0,2.0,2017.0,370,Large city,Vitebsk oblast,37.0,Female,0.0,0.0,Secondary specialized education,Good,54.0,163.0,No,No,2 and more adults with children,4.0,1.0,1.0,0.0,0.0,415.88,0.0,0.0,0.0,399.87333333333333,0.0,0.0,83.33333333333334,0.0,0.0,0.0,899.0866666666668,49.666933333333326,0.0,948.7536,321.66,28.25,62.927499999999995,45.6075,0.0,55.818333333333335,0.0,55.818333333333335,7.198333333333332,0.0,43.6025,0.0,47.45833333333333,0.0,47.290000000000006,29.164166666666667,10.998333333333333,17.650000000000002,0.0,0.0,27.579166666666666,13.916666666666668,0.0,25.0,0.0,0.0,0.0,0.0,0.0,784.1208333333334,1.0,1.0,1.0,1.0,1.0,20.32443825510934,164.6327666666666
6596,3617.0,1.0,2017.0,366,Minsk city,Minsk city,31.0,Female,125.0,3.0,"Higher education, After Higher education",Good,65.0,164.0,No,No,2 and more adults with children,4.0,1.0,1.0,0.0,0.0,525.0,0.0,0.0,0.0,395.58,3.789561257387201e-14,0.0,50.0,0.0,0.0,0.0,970.5799999999999,3.9407875,0.0,974.5207875,662.5945833333333,14.80375,14.015,18.14166666666667,0.0,40.98583333333333,0.0,40.98583333333333,4.366666666666667,0.0,19.583333333333336,7.283333333333333,100.0,0.0,52.89833333333333,51.40083333333333,10.645000000000001,23.520833333333336,10.779166666666667,10.779166666666667,16.02,5.0,0.0,33.333333333333336,0.0,0.0,15.725,6.5,0.0,1107.5966666666666,1.0,1.0,1.0,1.0,1.0,24.167162403331353,-133.0758791666666
55,35.0,1.0,2017.0,504,Large city,Brest oblast,64.0,Female,263.41,12.0,Secondary education,"Not very good, but not bad",74.0,165.0,"Yes, in free time",No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,267.57666666666665,0.0,0.0,257.85166666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.4283333333333,0.0,0.0,525.4283333333333,117.79125000000002,3.2445833333333334,46.37500000000001,2.0833333333333335,0.0,31.058333333333334,0.0,31.058333333333334,4.450833333333334,0.0,41.33833333333334,15.2125,0.0,0.0,10.480833333333333,2.216666666666667,0.0,0.0,0.0,0.0,4.2675,0.0,0.0,133.33333333333334,0.0,0.0,0.0,90.83333333333334,0.0,502.68583333333333,1.0,1.0,1.0,1.0,1.0,27.180899908172638,22.74249999999995
5447,2972.0,3.0,2017.0,1529,Large city,Grodno oblast,84.0,Male,0.0,0.0,Secondary specialized education,,,,,,Household without children,3.0,0.0,0.0,0.0,1.0,681.2175,0.0,0.0,305.1666666666667,0.0,0.0,0.0,32.5,0.0,0.0,0.0,1018.8841666666667,27.909462499999997,45.0,1091.7936291666667,261.8879166666667,19.017916666666668,19.183333333333334,4.375,0.0,66.72250000000001,0.0,54.00166666666667,18.409166666666668,0.0,7.269166666666667,17.628333333333334,10.0,0.0,25.763333333333332,11.183333333333334,0.0,0.0,0.0,0.0,15.215833333333332,1.6666666666666667,3.5858333333333334,583.3333333333333,0.0,2.2325,0.0,0.0,0.0,1067.4741666666669,1.0,1.0,1.0,1.0,1.0,,24.319462499999872
3343,1852.0,1.0,2017.0,482,Large city,Gomel oblast,61.0,Male,81.3725,3.0,Secondary specialized education,"Not very good, but not bad",76.0,166.0,"Yes, in free time",No,All adults older working age,2.0,0.0,0.0,0.0,2.0,342.9558333333334,0.0,1.6375,609.76,0.0,0.0,0.0,41.66666666666667,0.0,0.0,0.0,996.02,25.242308333333337,2.3491666666666666,1023.611475,330.5170833333333,14.83625,41.98333333333333,33.19083333333333,0.0,52.477500000000006,0.0,49.24416666666667,147.69333333333333,59.083333333333336,35.590833333333336,47.96583333333333,21.25,0.0,19.833333333333336,24.6525,0.0,0.0,32.397083333333335,32.397083333333335,28.8125,34.166666666666664,5.202500000000001,0.0,5.416666666666667,0.0,0.0,158.33333333333334,0.0,1093.4029166666667,1.0,1.0,1.0,1.0,1.0,27.58020031934969,-69.79144166666663
3417,1888.0,1.0,2017.0,482,Large city,Gomel oblast,56.0,Male,611.485,12.0,Vocational school,"Not very good, but not bad",84.0,175.0,No,No,Household without children,2.0,0.0,0.0,0.0,1.0,922.5266666666668,0.0,0.0,44.307500000000005,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,1000.1675,14.009931666666665,11.134999999999998,1025.3124316666667,233.22916666666669,0.0,22.333333333333332,12.333333333333334,0.0,74.99583333333334,0.0,44.1475,23.51833333333333,0.0,37.0175,15.056666666666667,98.75,0.0,28.262500000000003,2.1666666666666665,0.0,0.0,46.666666666666664,46.666666666666664,20.945,4.666666666666667,28.204166666666666,50.0,0.0,8.825833333333334,0.0,242.5,0.0,949.4716666666666,1.0,1.0,1.0,1.0,1.0,27.428571428571427,75.84076500000015
7141,3958.0,1.0,2017.0,795,Minsk city,Minsk city,35.0,Female,0.0,0.0,"Higher education, After Higher education",Good,60.0,187.0,No,No,2 and more adults with children,3.0,1.0,0.0,0.0,0.0,766.6666666666666,0.0,0.0,0.0,268.5783333333334,160.875,0.0,33.333333333333336,36.25,0.0,0.0,1265.7033333333334,42.47511666666668,0.0,1308.17845,332.49708333333336,5.584583333333335,54.99666666666666,37.850833333333334,0.0,72.53583333333333,0.0,72.53583333333333,8.738333333333333,45.083333333333336,18.79,1.4583333333333333,32.8575,0.0,46.93416666666667,35.355000000000004,0.0,0.0,11.645833333333334,11.645833333333334,91.18583333333332,48.846666666666664,0.0,360.83333333333326,0.0,0.0,7.0,6.4624999999999995,0.0,1218.6558333333332,1.0,1.0,1.0,1.0,1.0,17.158054276645025,89.52261666666686
5167,2817.0,1.0,2017.0,415,Large city,Grodno oblast,68.0,Female,0.0,0.0,Secondary specialized education,"Not very good, but not bad",85.0,162.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,500.69083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.69083333333333,27.69585,0.0,528.3866833333333,179.69125,0.0,8.533333333333333,15.833333333333334,0.0,87.9775,0.0,47.630833333333335,23.94,108.33333333333333,86.41833333333334,17.81833333333333,15.638333333333334,0.0,22.236666666666668,21.990000000000002,0.0,0.0,0.0,0.0,7.030833333333334,2.250833333333333,0.0,0.0,4.166666666666667,0.0,0.0,16.06083333333333,0.0,617.9195833333333,1.0,1.0,1.0,1.0,1.0,32.38835543362292,-89.53290000000004
9230,5137.0,2.0,2017.0,396,Rural,Minsk oblast,58.0,Male,38.06666666666666,3.0,Secondary specialized education,"Not very good, but not bad",120.0,190.0,No,Yes,Household without children,2.0,0.0,0.0,0.0,1.0,172.42166666666665,0.0,0.0,536.4958333333334,0.0,0.0,0.0,53.333333333333336,0.0,0.0,0.0,762.2508333333333,186.89251666666667,2.333333333333333,951.4766833333333,290.1041666666667,54.90875,12.696666666666667,5.0,0.0,84.4325,26.666666666666664,40.6075,37.6,0.0,37.06,4.223333333333334,68.94833333333334,0.0,19.81,40.89541666666666,0.0,0.0,0.0,0.0,14.015833333333333,2.9499999999999997,71.73083333333332,12.5,0.0,0.0,0.0,51.25,0.0,808.1258333333333,1.0,1.0,1.0,1.0,1.0,33.2409972299169,143.35085000000004
6609,3624.0,1.0,2017.0,647,Minsk city,Minsk city,49.0,Female,342.5,6.0,Secondary specialized education,"Not very good, but not bad",58.0,152.0,"Yes, in free time",No,Household without children,2.0,0.0,0.0,0.0,0.0,1093.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.1666666666667,18.607875,0.0,1111.7745416666664,587.8158333333334,49.459999999999994,81.575,43.47666666666667,0.0,100.50666666666666,0.0,95.50666666666666,49.77,0.0,4.197500000000001,67.5,0.0,0.0,41.29333333333334,36.985416666666666,0.0,0.0,17.333333333333332,17.333333333333332,46.8275,9.166666666666666,0.0,75.0,0.0,0.0,0.0,0.0,0.0,1210.9079166666668,1.0,1.0,1.0,1.0,1.0,25.10387811634349,-99.13337500000034
10685,5928.0,1.0,2017.0,419,Small city,Mogilev oblast,50.0,Female,0.0,0.0,Secondary specialized education,Bad,88.0,167.0,"Yes, in free time",No,Household without children,2.0,0.0,0.0,0.0,0.0,815.4133333333333,0.0,0.0,95.97333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3866666666667,57.830795833333326,6.75,975.9674625,375.2220833333334,8.125,39.773333333333326,11.635833333333332,0.0,59.697500000000005,0.0,56.781666666666666,9.810833333333333,18.25,71.56916666666666,0.0,80.27666666666667,0.0,33.62916666666667,5.2666666666666675,0.0,0.0,0.0,0.0,12.210833333333333,5.137499999999999,0.4583333333333333,0.0,8.245000000000001,0.0,0.0,83.33333333333333,0.0,822.64125,1.0,1.0,1.0,1.0,1.0,31.553659148768332,153.3262125
9111,5078.0,1.0,2017.0,396,Rural,Minsk oblast,64.0,Male,0.0,0.0,Secondary education,"Not very good, but not bad",115.0,178.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,66.66666666666667,14.166666666666666,0.0,574.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.5833333333334,85.16963958333332,3.5583333333333336,744.31130625,223.98375,10.632916666666667,17.575,8.166666666666666,0.0,50.373333333333335,0.0,35.27333333333333,20.67583333333333,31.666666666666668,23.953333333333333,5.198333333333333,12.916666666666668,11.666666666666666,10.165833333333333,16.37083333333333,1.6666666666666667,0.0,15.0,15.0,8.659166666666666,1.6666666666666667,16.416666666666668,41.666666666666664,54.166666666666664,0.0,0.0,61.66666666666666,0.0,644.255,1.0,1.0,1.0,1.0,1.0,36.295922232041406,100.05630625000003
4446,2433.0,1.0,2017.0,482,Small city,Gomel oblast,69.0,Male,0.0,0.0,Secondary specialized education,"Not very good, but not bad",72.0,170.0,No,Yes,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,531.3408333333333,0.0,53.74999999999999,0.0,0.0,0.0,0.0,0.0,585.0908333333333,53.01805416666666,14.366666666666667,652.4755541666666,149.29749999999999,4.3125,1.4166666666666667,2.5,0.0,33.74333333333333,14.739166666666668,18.5875,8.586666666666668,0.0,12.685833333333333,0.0,0.0,0.0,5.0566666666666675,5.82,0.0,0.0,33.333333333333336,33.333333333333336,3.8291666666666666,38.49916666666667,22.741666666666667,145.83333333333334,0.0,0.0,0.0,218.75,0.0,686.4058333333334,1.0,1.0,1.0,1.0,1.0,24.913494809688583,-33.930279166666764
9264,5155.0,1.0,2017.0,535,Rural,Minsk oblast,67.0,Female,400.44166666666666,12.0,Secondary specialized education,"Not very good, but not bad",80.0,158.0,No,No,2 and more adults with children,3.0,0.0,0.0,1.0,1.0,924.225,0.0,0.0,297.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.7250000000001,46.39440833333333,0.0,1268.1194083333335,258.8579166666667,3.0225,18.75,35.9625,0.0,193.24916666666667,0.0,59.156666666666666,105.83083333333333,12.5,34.43416666666667,110.52499999999999,67.15833333333333,0.0,41.35583333333334,32.479166666666664,1.5025,0.0,8.666666666666666,8.666666666666666,11.963333333333335,8.371666666666666,25.35,108.33333333333333,77.735,3.0675000000000003,0.0,53.666666666666664,0.0,1212.7820833333335,1.0,1.0,1.0,1.0,1.0,32.046146450889275,55.337324999999964
3756,2062.0,1.0,2017.0,1069,Large city,Gomel oblast,50.0,Male,458.1166666666667,12.0,Secondary specialized education,"Not very good, but not bad",86.0,172.0,No,Yes,Household without children,3.0,0.0,0.0,0.0,1.0,553.9499999999999,0.0,0.0,469.40999999999997,0.0,0.0,0.0,5.833333333333333,0.0,0.0,10.0,1039.1933333333334,72.99339583333334,19.85,1132.0367291666666,384.69208333333336,51.26166666666667,33.77916666666667,9.438333333333334,0.0,90.11916666666666,0.0,80.06666666666666,56.513333333333335,0.0,91.53666666666666,13.323333333333332,43.358333333333334,0.0,70.84833333333333,162.7141666666667,0.0,0.0,42.25625,42.25625,30.91,24.616666666666664,14.916666666666666,16.666666666666668,11.119166666666665,4.583333333333334,10.0,43.333333333333336,0.0,1205.9866666666667,1.0,1.0,1.0,1.0,1.0,29.069767441860467,-73.94993750000003
9050,5046.0,2.0,2017.0,828,Rural,Minsk oblast,51.0,Male,44.943333333333335,3.0,Secondary education,Bad,66.0,168.0,No,Yes,Household without children,3.0,0.0,0.0,0.0,0.0,588.6125,0.0,0.0,0.0,0.0,0.0,0.0,146.66666666666669,0.0,0.0,0.0,735.2791666666666,199.43358750000002,0.0,934.7127541666666,367.335,53.34625,3.599166666666667,16.383333333333333,0.0,30.722500000000004,0.0,30.722500000000004,69.33833333333334,41.333333333333336,40.40833333333333,5.888333333333334,0.0,0.0,56.266666666666666,30.506249999999998,0.0,0.0,0.0,0.0,20.26,3.0,5.180833333333333,0.0,0.0,1.2775,0.0,0.0,0.0,744.8458333333333,1.0,1.0,1.0,1.0,1.0,23.384353741496604,189.86692083333332
8715,4856.0,2.0,2017.0,438,Small city,Minsk oblast,57.0,Male,581.9166666666666,12.0,Secondary specialized education,Good,75.0,170.0,No,No,Household without children,2.0,0.0,0.0,0.0,0.0,925.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.625,61.4433,0.0,987.0683,218.49375,41.68666666666667,23.564166666666665,22.333333333333332,0.0,81.15499999999999,0.0,59.82166666666666,17.58083333333333,0.0,9.938333333333333,2.325,12.666666666666666,0.0,47.80500000000001,37.088750000000005,0.0,0.0,35.690416666666664,35.690416666666664,17.679166666666667,10.833333333333334,0.20833333333333334,154.16666666666666,39.17,8.833333333333332,0.0,114.79166666666666,0.0,896.0104166666666,1.0,1.0,1.0,1.0,1.0,25.95155709342561,91.0578833333334
340,180.0,1.0,2017.0,1122,Large city,Brest oblast,47.0,Female,687.5416666666667,12.0,"Higher education, After Higher education","Not very good, but not bad",78.0,175.0,No,No,Household without children,3.0,0.0,0.0,0.0,0.0,2236.233333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,2239.5666666666666,63.4298625,0.0,2302.9965291666667,414.9920833333333,63.227916666666665,116.35333333333332,46.7825,1.1333333333333333,280.0375,0.0,85.73249999999999,55.66250000000001,11.25,57.12833333333333,139.45,173.77583333333334,0.0,58.513333333333335,61.15416666666667,0.0,0.0,155.34041666666664,153.25708333333333,105.4225,57.16666666666667,10.164166666666667,0.0,5.5,3.333333333333333,383.8125,155.66666666666669,0.0,2355.867083333333,1.0,1.0,1.0,1.0,1.0,25.46938775510204,-52.87055416666635
776,425.0,1.0,2017.0,504,Small city,Brest oblast,70.0,Female,0.0,0.0,Secondary specialized education,Bad,95.0,170.0,No,No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,3.3333333333333335,0.0,0.0,316.24333333333334,0.0,2.5,0.0,23.291666666666668,0.0,0.0,0.20833333333333334,345.5766666666667,6.940889583333334,0.2483333333333333,352.7658895833333,164.11291666666668,4.788333333333334,25.78,2.9166666666666665,0.0,45.79083333333333,0.0,40.891666666666666,22.551666666666666,0.0,20.0375,20.85666666666667,0.0,0.0,13.844166666666668,20.191666666666666,0.0,0.0,0.0,0.0,14.897499999999999,2.216666666666667,0.0,0.0,0.0,0.4166666666666667,0.0,0.4166666666666667,0.0,358.81791666666663,1.0,1.0,1.0,1.0,1.0,32.871972318339104,-6.052027083333314
7713,4290.0,2.0,2017.0,647,Minsk city,Minsk city,69.0,Male,575.0,12.0,"Higher education, After Higher education","Not very good, but not bad",90.0,182.0,"Yes, in free time",No,All adults older working age,2.0,0.0,0.0,0.0,2.0,575.0,0.0,0.0,709.3050000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.3049999999998,48.595637499999995,0.0,1332.9006375000001,343.01833333333326,22.88,15.871666666666666,11.75,0.0,217.48583333333332,0.0,72.77,9.092500000000001,0.0,26.315000000000005,47.265833333333326,67.6975,0.0,55.4975,12.001666666666667,0.0,0.0,109.33541666666667,109.33541666666667,47.38666666666667,4.0,0.5,358.3333333333333,0.0,16.666666666666668,0.0,37.5,0.0,1402.5979166666666,1.0,1.0,1.0,1.0,1.0,27.17063156623596,-69.69727916666648
5860,3212.0,1.0,2017.0,429,Rural,Grodno oblast,50.0,Female,564.6875,12.0,"Higher education, After Higher education","Not very good, but not bad",90.0,165.0,No,No,Household without children,2.0,0.0,0.0,0.0,0.0,1001.3016666666666,0.0,0.0,0.0,0.0,0.0,0.0,110.83333333333333,0.0,0.0,0.0,1112.135,98.11724583333333,0.0,1210.2522458333333,200.97000000000003,18.81458333333333,19.416666666666664,21.7025,0.0,254.31416666666664,0.0,55.86999999999999,158.885,88.75,12.1025,25.53333333333333,26.764166666666664,0.0,59.072500000000005,23.43,0.0,0.0,0.0,0.0,67.16833333333332,23.0825,5.8775,49.25,0.0,0.0,0.0,27.5,0.0,1082.63375,1.0,1.0,1.0,1.0,1.0,33.057851239669425,127.61849583333333
10658,5915.0,1.0,2017.0,674,Small city,Mogilev oblast,35.0,Female,0.0,0.0,Secondary education,Good,45.0,155.0,No,No,2 and more adults with children,3.0,0.0,1.0,0.0,0.0,92.41666666666666,0.0,0.0,0.0,0.0,0.0,0.0,124.58333333333334,0.0,0.0,0.0,217.0,129.70858333333334,1.6900000000000002,348.3985833333333,55.941250000000004,2.441666666666667,11.283333333333333,2.0833333333333335,0.0,26.093333333333334,0.0,26.093333333333334,34.041666666666664,29.041666666666668,0.0,0.0,0.0,0.0,0.5,8.295833333333334,0.0,0.0,0.0,0.0,0.8725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.59458333333333,1.0,1.0,1.0,1.0,1.0,18.730489073881373,177.80399999999997
4153,2271.0,2.0,2017.0,381,Large city,Gomel oblast,34.0,Female,0.0,0.0,"Higher education, After Higher education",Bad,109.0,163.0,No,No,2 and more adults with children,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,156.71333333333337,356.7008333333333,35.000000000000036,0.0,119.16666666666666,0.0,0.0,112.5,780.0808333333334,20.116377083333333,0.0,800.1972104166667,338.52458333333334,0.0,48.41916666666666,15.165000000000001,0.0,58.51249999999999,0.0,50.705833333333324,40.947500000000005,110.05,12.390833333333333,26.213333333333335,0.5,0.0,44.44083333333333,45.674166666666665,0.0,44.65416666666667,0.0,0.0,50.9425,0.04833333333333333,7.625,0.0,0.0,0.0,8.200833333333334,7.166666666666667,0.0,859.4754166666667,1.0,1.0,1.0,1.0,1.0,41.02525499642441,-59.278206249999926
6212,3407.0,2.0,2017.0,429,Rural,Grodno oblast,48.0,Male,0.0,0.0,Vocational school,"Not very good, but not bad",78.0,182.0,No,No,Household without children,2.0,0.0,0.0,0.0,0.0,628.8808333333333,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,653.8808333333333,145.86287916666666,0.0,799.7437124999999,338.4383333333333,36.16708333333334,18.223333333333333,5.416666666666667,0.0,48.75666666666667,0.0,48.75666666666667,44.6725,0.0,25.089166666666667,15.06,84.47833333333334,0.0,47.156666666666666,11.154166666666667,0.0,0.0,0.0,0.0,20.955,8.135000000000002,16.304166666666667,0.0,42.0625,2.191666666666667,5.7775,4.166666666666667,0.0,774.2054166666667,1.0,1.0,1.0,1.0,1.0,23.54788069073783,25.538295833333223
2199,1204.0,1.0,2017.0,0,Large city,Vitebsk oblast,70.0,Male,0.0,0.0,Secondary specialized education,"Not very good, but not bad",65.0,168.0,No,Yes,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,321.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.29,0.0,0.0,321.29,264.85999999999996,5.666666666666667,0.0,0.0,0.0,48.43999999999999,0.0,48.43999999999999,7.5633333333333335,0.0,0.0,3.6666666666666665,0.0,0.0,6.716666666666666,6.5,0.0,0.0,0.0,0.0,10.663333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0766666666666,1.0,1.0,2.0,2.0,2.0,23.030045351473927,-32.78666666666658
8896,4962.0,1.0,2017.0,553,Rural,Minsk oblast,53.0,Female,228.435,12.0,Secondary education,"Not very good, but not bad",82.0,164.0,No,No,2 and more adults with children,5.0,1.0,1.0,0.0,0.0,478.8758333333334,0.0,0.0,146.62666666666667,400.9116666666667,-1.8947806286936004e-14,0.0,0.0,0.0,0.0,0.0,1026.4141666666667,59.87794791666667,0.0,1086.2921145833334,194.42916666666667,41.9375,31.248333333333335,22.453333333333337,0.0,191.38166666666666,10.416666666666666,48.03416666666667,1.3083333333333333,25.0,3.3333333333333335,19.930833333333332,0.0,0.0,42.86416666666667,33.215,8.966666666666667,0.0,28.083333333333336,28.083333333333336,24.760833333333338,7.25,8.75,0.0,77.325,42.26833333333334,131.33333333333334,0.0,0.0,935.8391666666666,1.0,1.0,1.0,1.0,1.0,30.487804878048784,150.45294791666674
